"3d is here: Point cloud library (pcl","InRoboticsandAutomation(ICRA),2011IEEEInternationalConferenceon","3000"
"FairCloud: Sharing The Network In Cloud Computing","Unknown","3000"
"Integrating Flexible Support for Security Policies into the Linux Operating System","Unknown","3000"
"for vaccine","Unknown","2010"
"Vaccination, and a Unique Pneumococcus","Unknown","3000"
"Community structure in large networks: Natural cluster sizes and the absence of large well-defined clusters","Unknown","2008"
"On the Self-similar Nature of Ethernet Traffic (Extended Version)","Unknown","1994"
"2002) &quot;Marriage Market, Divorce Legislation, and Household Labor Supply","JournalofPoliticalEconomy","3000"
"Familiarity Breeds Investment","ReviewofFinancialStudies,XIV","3000"
"Exokernel: An Operating System Architecture for Application-Level Resource Management","Unknown","1995"
"Memory CD8 T-cell differentiation during viral infection","Unknown","2004"
"DIFFERENT CHANNELS OF IMPACT OF EDUCATION ON POVERTY: AN ANALYSIS FOR COLOMBIA","Unknown","3000"
"Jos? Antonio Merlo Vega (Universidad e Salamanca)","Unknown","3000"
"Multidrug efflux pumps of gram-negative bacteria","J","1996"
"On Modeling and Interpreting the Economics of Catastrophic Climate","Unknown","2007"
"Fifth Edition, First Printing, 2010.","Unknown","3000"
"Commitments and conventions: The foundation of coordination in multi-agent systems","TheKnowledgeEngineeringReview","1993"
"I-TCP: Indirect TCP for mobile hosts","Unknown","1995"
"Inverse entailment and Progol","Unknown","1995"
"(Ver ape?ndices A y B para ma?s detalles)","Unknown","3000"
"EigenTracking: Robust Matching and Tracking of Articulated Objects Using a View-Based Representation","InternationalJournalofComputerVision","1998"
"Production","Unknown","3000"
"1.Universidad Nacional de Colombia,","Unknown","2005"
"Experimental pulmonary fibrosis induced by Paracoccidioides brasiliensis conidia: measurement of local host responses. Am J Trop Med Hyg 58","Unknown","1998"
"Does Violence Reduce Investment in Education?: A Theoretical and Empirical Approach&quot;. Documento CEDE 2004-27, Universidad de los Andes","Unknown","3000"
"Energy aware consolidation for Cloud computing","in:Proceedingsofthe2008conferenceonPowerawarecomputingandsystems","2008"
"A single amino acid substitution in nonstructural protein 3A can mediate adaptation of foot-and-mouth disease virus to the guinea pig","Unknown","2001"
"Semantics and Complexity of Question Answering Systems: Towards a Moore&apos;s Law for Natural Language Engineering","Unknown","1999"
"INTERNATIONAL ADMINISTRATION AND GLOBAL GOVERNANCE Connecting the Disconnected","Unknown","3000"
"A Language Modeling Approach to Information Retrieval","Unknown","1998"
"Earthquake nests Earthquake clustering","Unknown","2012"
"Sandra Guti?rrez-Pereira","Unknown","3000"
"A DISCRETE CHOICE MODEL APPROXIMATION TO THE CONSUMER?S CHOICE AMONG TELEVISION DISPLAYS","Unknown","2013"
"Degradability of juglone by soil bacteria","JournalofChemicalEcology","1988"
"The nutrition transition","inSouthKorea.AmJClinNutr","3000"
"Traditional Innovation in Oaxacan Indigenous Costumes","Unknown","3000"
"Early Risk Factors for Violence in Colombian Adolescents","Unknown","3000"
"Distributed topology control for power efficient operation in multihop wireless ad hoc networks","Unknown","2001"
"The Importance of Women&apos;s Status for Child Nutrition in Developing Countries","InternationalFoodPolicyResearchInstitute","2003"
"View through a window may influence recovery from surgery","Science","1984"
"Backtracking intrusions","Unknown","2003"
"Continuous Speech Recognition by Statistical Methods","ProceedingsoftheIEEE64","1976"
"Received: 31/03/2014 Accepted: 08/06/2014","Unknown","3000"
"Vol XII N.? 1 Janeiro/Fevereiro 2006 9 Estudo Viriato: Actualiza??o de dados de susceptibilidade aos antimicrobianos","Unknown","3000"
"Statistical Methods for Detecting Differentially Abundant Features in Clinical Metagenomic Samples","Unknown","3000"
"Dummynet: A Simple Approach to the Evaluation of Network Protocols","ACMComputerCommunicationReview","1997"
"Compressed sensing","IEEETrans.Inf.Theory","2006"
"Detecting faces in images: A survey","IEEETRANSACTIONSONPATTERNANALYSISANDMACHINEINTELLIGENCE","2002"
"Translating Interculturality: Some Specific Challenges","Unknown","3000"
"Term Rewriting Systems","Unknown","1992"
"Open Access Full Text Article","Unknown","3000"
"Efficient isolation and propagation of human immunodeficiency virus on recombinant colony-stimulating factor 1-treated monocytes","Unknown","1988"
"Inter-American Development Bank","Unknown","2003"
"Building Knowledge through Families of Experiments","IEEETRANSACTIONSONSOFTWAREENGINEERING","1999"
"de Rio Claro, Universidade","Unknown","2009"
"Reopening the Convergence Debate: A new look at cross-country growth empirics","JOURNALOFECONOMICGROWTH","1996"
"A DoS-limiting network architecture","InProceedingsofACMSIGCOMM","2005"
"Competition in two-sided markets","TheMITRECorporation","1989"
"Financial Services Authority 391 Financial Services Consumer Panel 136 Financial Services Practitioner Panel 145 Global Witness 155","Unknown","3000"
"Director Escuela de Ciencias","Unknown","3000"
"Photo tourism: Exploring photo collections in 3D","InProc.ACMSIGGRAPH","2006"
"INTERNALIZED HOMOPHOBIA IN HOMOSEXUAL MEN: A QUALITATIVE STUDY INTERNALIZED HOMOPHOBIA IN HOMOSEXUAL MEN: A QUALITATIVE STUDY HOMOFOBIA INTERNALIZADA EN HOMBRES HOMOSEXUALES:","Unknown","3000"
"Comprehensive database for facial expression analysis","inProceedingsofFourthIEEEInternationalConferenceonAutomaticFaceandGestureRecognition","3000"
"Distributed Database Systems","Unknown","3000"
"Presentation and immunogenicity of viral epitopes on the surface of hybrid hepatitis B virus core particles produced","Unknown","3000"
"A Database of Computer Attacks for the Evaluation of Intrusion Detection Systems","DARPAOFFLINEINTRUSIONDETECTIONEVALUATION,PROCEEDINGSDARPAINFORMATIONSURVIVABILITYCONFERENCEANDEXPOSITION(DISCEX),VOL","1999"
"Vaccine RepoRts","Unknown","3000"
"Cloud Technologies for Bioinformatics Applications","IEEETRANSACTIONSONPARALLELANDDISTRIBUTEDSYSTEMS","2010"
"ON THE DISTRIBUTIONAL ORTHOGONALITY OF THE GENERAL POLLACZEK POLYNOMIALS","Unknown","3000"
"Foreign direct investments and spillovers through workers? mobility. Universitat Pompeu Fabra, Working Paper No. 248, available on the Internet at http: / /www.econ.upf.es /cgi-bin /allpapers","Unknown","1998"
"The Integration of Functions into Logic Programming: From Theory to Practice","JournalofLogicProgramming","1994"
"Modeling and simulation of genetic regulatory systems: A literature review","JOURNALOFCOMPUTATIONALBIOLOGY","2002"
"Who Should Receive the Vaccine?  Pneumococcal Conjugate Vaccine","Unknown","2009"
"LOS DIRECTORES,","Unknown","3000"
"Conjugate Vaccines (PCV-13)","Unknown","3000"
"Universidad de Almer?a","Unknown","3000"
"UNIVERSIDAD DE MURCIA Facultad de Ciencias de la Documentaci?n Departamento de Informaci?n y Documentaci?n TESIS DOCTORAL MODELO CONCEPTUAL","Unknown","3000"
"The dynamics of viral marketing","ACMTrans.Web","2007"
"Solving multiclass learning problems via error-correcting output codes","JOURNALOFARTIFICIALINTELLIGENCERESEARCH","1995"
"Acoustic optimization of funicular shells","Unknown","2015"
"Universidad de Barcelona, y","Unknown","2003"
"Secure Group Communications Using Key Graphs","Unknown","1998"
"Seasonal compensation of predation and harvesting","Oikos","1999"
"Local features and kernels for classification of texture and object categories: a comprehensive study","InternationalJournalofComputerVision","2007"
"Setting the Agenda: Asia and Latin America in the 21st Century","Unknown","2012"
"Teaching Formal Methods for the Unconquered Territory","Unknown","3000"
"Optimization of Object-Oriented Programs using Static Class Hierarchy Analysis","Unknown","1995"
"universidad carlos iii de madrid","Unknown","2007"
"Evolutionary Computing","Unknown","2005"
"A model of growth through creative destruction","Unknown","1990"
"A theory of communicating sequential processes","Unknown","1984"
"Lag length selection and the construction of unit root tests with good size and power","Econometrica","2001"
"Self-Similarity Through High-Variability: Statistical Analysis of Ethernet LAN Traffic at the Source Level","IEEE/ACMTRANSACTIONSONNETWORKING","1997"
"The broadly neutralizing anti-human immunodeficiency virus type 1 antibody 2G12 recognizes a cluster of alpha1?N2 mannose residues on the outer face of gp120","J.Virol","2002"
"Model Checking Java Programs Using Java PathFinder","Unknown","1998"
"On the statistical analysis of dirty pictures","JOURNALOFTHEROYALSTATISTICALSOCIETYB","1986"
"RESUSCITATING REAL BUSINESS CYCLES","Unknown","1999"
"Deactivation of Ni?Mo/Al2O3 catalysts aged in a commercial reactor during the hydrotreating of deasphalted vacuum residuum","Unknown","3000"
"Efficient Mining of Emerging Patterns: Discovering Trends and Differences","Unknown","1999"
"Nutrition Indicators","Unknown","2011"
"Biodegradation of the Phthalates and Their Esters by Bacteria","Unknown","3000"
"Classification in  the KL-ONE knowledge representation system","COGNITIVESCIENCE","1985"
"Emotion drives attention: Detecting the snake in the grass","JournalofExperimentalPsychology:General","2001"
"A Softbot-Based Interface to the Internet","CommunicationsoftheACM","1994"
"Trade, Tastes and Nutrition in India","Unknown","2009"
"Infectious rabies viruses from cloned cDNA","EMBOJ","1994"
"The economics of exchange rates","Unknown","1995"
"&quot;Bargaining&quot; And Gender Relations: Within And Beyond The Household","Unknown","1997"
"SUMMARY USE OF QUANTITATIVE TECHNIQUES FOR","Unknown","3000"
"System architecture directions for networked sensors","INARCHITECTURALSUPPORTFORPROGRAMMINGLANGUAGESANDOPERATINGSYSTEMS","2000"
"A Survey of Computer Vision-Based Human Motion Capture","ComputerVisionandImageUnderstanding","2001"
"Universidade de S?o Paulo","Unknown","3000"
"Opportunities and Implications for Universal Health Coverage","Unknown","3000"
"DISTRIBUTED SYSTEMS","Unknown","1985"
"The Hero with a Thousand Faces","Unknown","1972"
"Indivisible labor and the business cycle","JournalofMonetaryEconomics","1985"
"Secure Multicast in IPTV Services Antonio Pinto","Unknown","2009"
"Phidgets: easy development of physical interfaces through physical widgets","InUIST?01:Proceedingsofthe14thannualACMsymposiumonUserinterfacesoftwareandtechnology","2001"
"Tethering human immunodeficiency virus type 1 preintegration complexes to target DNA promotes integration at nearby sites","J","1997"
"INTERNACIONALES)","Unknown","3000"
"Dynamically Scaling Applications in the Cloud","Unknown","3000"
"RESEARCH ARTICLE Vaccination with dendritic","Unknown","3000"
"Intra-household Resource Allocation: An Inferential Approach","J.HUMANRESOURCES25(FALL","1990"
"Photorealistic Scene Reconstruction by Voxel Coloring","Unknown","1997"
"Grid Information Services for Distributed Resource Sharing","Unknown","2001"
"UNR (Universidad Nacional de Rosario)","Unknown","3000"
"Optimizing the migration of virtual computers","InProceedingsofthe5thSymposiumonOperatingSystemsDesignandImplementation","2002"
"Instituto de F??sica de Cantabria CSIC-Universidad de Cantabria","Unknown","2006"
"PRESSURE AND PRESSURE DERIVATIVE ANALYSIS FOR INJECTION TESTS WITH VARIABLE TEMPERATURE WITHOUT","Unknown","2008"
"Encrypted Key Exchange: Password-Based Protocols Secure Against Dictionary Attacks","IEEESYMPOSIUMONRESEARCHINSECURITYANDPRIVACY","1992"
"Accurate Unlexicalized Parsing","INPROCEEDINGSOFTHE41STANNUALMEETINGOFTHEASSOCIATIONFORCOMPUTATIONALLINGUISTICS","2003"
"Influenza vaccination status and","Unknown","3000"
"Rapid identification of dimorphic and yeast-like fungal pathogens using specific DNA probes","J.Clin","2001"
"Invest Educ Enferm. 2012;30(3)  ? 295 Chronic disease and sexuality","Unknown","3000"
"Keywords:Vaccination","Unknown","2013"
"TAG: a Tiny AGgregation service for ad-hoc sensor networks","INOSDI","2002"
"2009.Climbing the water ladder: Multiple-use water services for poverty reduction","InternationalWaterandSanitationCentreandInternationalWaterManagementInstituteTheHague,theNetherlands:InternationalRedCross","3000"
"EDITORIAL ADVISORY BOARD","Unknown","3000"
"DPLL(T): Fast Decision Procedures","Unknown","2004"
"Determining the Number of Factors in Approximate Factor Models","Unknown","2000"
"CRITICISISM AND EDUCATION AT FUNLAM","Unknown","3000"
"Evaluation campaigns and TRECVid","inACMMIR","2006"
"Principles and Practice in Second Language Acquisition","Unknown","1982"
"1 DIFFERENT CHANNELS OF IMPACT OF EDUCATION ON POVERTY: AN ANALYSIS FOR COLOMBIA","Unknown","3000"
"MEASURING RELATIVE EFFICIENCIES IN THE SHOE INDUSTRY SECTOR IN COLOMBIA: A DEA APPROACH","Unknown","3000"
"DRAFT ONLY: PLEASE DO NOT CITE WITHOUT","Unknown","3000"
"A multi-scale approach for erosion assessment in the Andes","Unknown","2005"
"da Universidade do Porto","Unknown","3000"
"From System F to Typed Assembly Language","ACMTRANSACTIONSONPROGRAMMINGLANGUAGESANDSYSTEMS","1998"
"Subpopulation best rotation: a modification on PSO","Unknown","3000"
"Vaccine PreParation by radiation","Unknown","2007"
"Subventricular zone astrocytes are neural stem cells in the adult mammalian brain. Cell 97: 703","Unknown","1999"
"Medel l ?n Colombia","Unknown","3000"
"RESEARCH ARTICLE Host biomarkers distingui leptospirosis in Colombia:","Unknown","3000"
"IAntonio Ferna?ndez-Caballero","Unknown","3000"
"3.2. Expressiveness of Concurrent Formalisms 3","Unknown","3000"
"Shiftable Multi-scale Transforms","Unknown","1992"
"A Proposal to add Explicit Congestion Notification (ECN) to IP","Unknown","1999"
"The Affect Heuristic in Judgments of Risks and Benefits","JOURNALOFBEHAVIORALDECISIONMAKING,13:117","2000"
"Satisfaction and Comparison Income","JournalofPublicEconomics","1995"
"PORTE DEL","Unknown","3000"
"Designing Efficient And Accurate Parallel Genetic Algorithms","Unknown","1999"
"1Universidad de Valladolid","Unknown","3000"
"PROBIOTIC BACTERIA","Unknown","3000"
"FOR INACTIVATING Listeria monocytogenes IN LETTUCE","Unknown","3000"
"The Ensemble Kalman Filter: theoretical formulation And Practical Implementation","Unknown","2003"
"The Unsustainable U.S. Current Account Position Revisited","G7CurrentAccountImbalances:SustainabilityandAdjustment.NationalBureauofEconomicResearchConferenceReportSeries","2007"
"10 The Contribution of Agriculture to Growth: Colombia","Unknown","3000"
"Simulating Water and Smoke with an Octree Data Structure","Unknown","2004"
"Algorithms for simultaneous sparse approximation. Part II: Convex relaxation","Unknown","2004"
"How much can we boost IQ and scholastic achievement","HarvardEducationalReview","1969"
